subject,awareness,variance_mean,peak_to_peak_mean
20,Seen,4.369888617049582e-11,2.9883263702161797e-05
20,Seen,5.053845459766233e-11,3.266762219787359e-05
20,Seen,6.527971481628424e-11,3.513876520243311e-05
20,Seen,5.1699423695753255e-11,3.238756623580519e-05
20,Unseen,5.8006483178906385e-11,3.1764093203143584e-05
20,Seen,5.3182862241336595e-11,3.254079981915271e-05
20,Seen,6.189822393194217e-11,3.661468506728341e-05
20,Seen,5.445938637751802e-11,3.406475284867894e-05
20,Unseen,2.977686566210818e-11,2.7455575895178446e-05
20,Unseen,5.0963772880493195e-11,3.2845590246276336e-05
20,Unseen,4.1571033481135575e-11,2.9061627380900613e-05
20,Seen,5.4655799106453175e-11,3.3891454418744656e-05
20,Unseen,2.5561363105553062e-11,2.436506550800758e-05
20,Seen,5.013479806168593e-11,3.124140867023343e-05
20,Seen,3.531782586490253e-11,2.8216714050183665e-05
20,Seen,3.7128585257693e-11,2.7541671619138206e-05
20,Seen,6.321569611911136e-11,3.3419543400854424e-05
20,Unseen,5.5210053137498706e-11,3.2250772594154e-05
20,Seen,3.768781022798661e-11,2.9036374232415315e-05
20,Unseen,4.255960901137568e-11,2.814598070751621e-05
20,Seen,1.5349024072418552e-10,4.806841060234213e-05
20,Seen,2.1586840921249265e-10,4.516468676679545e-05
20,Seen,4.7176929881673523e-11,3.159711472895105e-05
20,Seen,3.831713294464109e-11,3.0373517757766808e-05
20,Seen,4.595729381358237e-11,3.0354118854110592e-05
20,Unseen,3.188015607027582e-11,2.9573080900334137e-05
20,Unseen,3.686103080244085e-11,2.7619081889649e-05
20,Seen,3.559112048284278e-11,2.7969371130145993e-05
20,Seen,3.7210250347517654e-11,2.7858483018588407e-05
20,Seen,4.4455000726880294e-11,3.168897876898587e-05
20,Seen,3.003762719094232e-11,2.5226862089372764e-05
20,Seen,4.6848940745743544e-11,2.904973101376193e-05
20,Seen,4.795879172279744e-11,3.00214257151645e-05
20,Seen,4.1524535304169016e-11,2.843458884262135e-05
20,Seen,3.1840183983821426e-11,2.440576339477906e-05
20,Seen,4.097638733471492e-11,2.993973810430027e-05
20,Seen,4.960908658271546e-11,3.044578759097794e-05
20,Seen,2.814645421171113e-11,2.5140524209918817e-05
20,Seen,4.9774648719086616e-11,3.241359318600176e-05
20,Seen,4.2438850215187966e-11,3.0890328984313604e-05
20,Seen,4.226903332147291e-11,3.098512435730391e-05
20,Seen,3.9800663862353336e-11,3.1422056925947895e-05
20,Unseen,3.2147270523358377e-11,2.709242782712145e-05
20,Seen,4.659740164695055e-11,3.432852032774395e-05
20,Unseen,2.5680199432620127e-11,2.4174040867764945e-05
20,Seen,4.666506001273238e-11,3.2606714936856e-05
20,Seen,3.969154476106621e-11,3.090109109664444e-05
20,Unseen,3.94891282503078e-11,2.8031015989998682e-05
20,Seen,5.042501458459325e-11,3.551853683509766e-05
20,Unseen,5.651083397726276e-11,3.643481044464278e-05
20,Unseen,3.849929197957472e-11,3.280735682447654e-05
20,Seen,4.3467243864430654e-11,3.260556198446985e-05
20,Unseen,3.0295177533130186e-11,2.613269265162103e-05
20,Unseen,4.018408990748633e-11,2.7550115036576214e-05
20,Unseen,2.9192450935604116e-11,2.526645564968754e-05
20,Unseen,7.687786296654772e-11,3.8317965212183636e-05
20,Seen,4.667628480436596e-11,3.183175381635918e-05
20,Seen,5.921211443053612e-11,3.747152073145103e-05
20,Unseen,4.398485346867639e-11,3.174969138580674e-05
20,Unseen,4.3693693302307035e-11,3.0876254764383486e-05
20,Unseen,3.113821850074247e-11,2.5873530572893933e-05
20,Seen,4.057620778525252e-11,2.9390966301510597e-05
20,Unseen,3.943701895273393e-10,4.350458137585259e-05
20,Seen,1.0028699755642475e-10,4.160764298050787e-05
20,Unseen,3.8770292827700986e-11,2.747249377688755e-05
20,Unseen,3.5037541685036206e-10,4.188878794435967e-05
20,Seen,2.9519376847788415e-11,2.623325841595176e-05
20,Seen,1.0051203427071363e-10,4.024105267288088e-05
20,Unseen,5.567914763655073e-11,3.0192947863700396e-05
20,Seen,3.077938840835926e-11,2.6456901356140437e-05
20,Seen,4.852196447453659e-11,3.1984247755197255e-05
20,Seen,4.15756924285668e-11,2.90495959620077e-05
20,Unseen,3.4933970861527006e-11,2.898436742018163e-05
20,Seen,5.4742119014228196e-11,3.339663760107329e-05
20,Seen,4.327007029429166e-11,3.0408921185700166e-05
20,Seen,3.7871293330079455e-11,3.0118955564079105e-05
20,Seen,3.5620929925689773e-11,2.7805534037262863e-05
20,Unseen,2.8491712025459152e-11,2.3091030484957013e-05
20,Seen,4.137470149555554e-11,2.980908009044362e-05
20,Seen,4.732586382960604e-11,3.0916241928275624e-05
20,Seen,5.3324775497012434e-11,3.554400363581735e-05
20,Unseen,4.98891589455238e-11,3.2140821989694166e-05
20,Seen,6.797929728539442e-11,3.578151292755773e-05
20,Seen,7.382063881436109e-11,4.048755893090563e-05
20,Seen,5.410244893477372e-11,3.4047236303518665e-05
20,Unseen,3.830049683967734e-11,2.833121660770961e-05
20,Seen,5.478017359973314e-11,3.438796204966839e-05
20,Unseen,2.795074327263077e-11,2.515980733335724e-05
20,Seen,3.4913716295558527e-11,2.8754010848912287e-05
20,Seen,4.634879760062726e-11,3.025574172641246e-05
20,Seen,5.92808053909154e-11,3.657379603640334e-05
20,Unseen,2.8952905920045182e-11,2.4504069608966728e-05
20,Seen,3.5626694813915196e-11,2.8212441587646197e-05
20,Seen,4.317834081399083e-11,3.0456913953679446e-05
20,Unseen,7.639661661665679e-11,3.48738975515831e-05
20,Seen,7.243139967773108e-11,3.871444760417669e-05
20,Unseen,4.4195750480840306e-11,3.2537870808845216e-05
20,Seen,4.342918640738042e-11,2.9406733422985656e-05
20,Unseen,7.46157695875686e-11,3.970796634974813e-05
20,Unseen,3.536340821875856e-11,2.761348511440001e-05
20,Seen,3.107689658248406e-11,2.67835854523467e-05
20,Seen,4.539626966960684e-11,3.0824594986149015e-05
20,Unseen,4.021296524920626e-11,2.7922284030054875e-05
20,Unseen,3.723246274555092e-11,2.6517081332647482e-05
20,Seen,3.972374232450263e-11,3.141940343273669e-05
20,Unseen,2.150428606318009e-10,4.641313022376199e-05
20,Unseen,3.989817997879735e-11,3.113636266416274e-05
20,Unseen,1.61631994016844e-10,3.79028302189761e-05
20,Unseen,4.2923323560462154e-11,3.0062330194610648e-05
20,Seen,3.3968538793221445e-11,2.611545732830966e-05
20,Seen,4.2471351620348955e-11,2.980874053786629e-05
20,Seen,5.005584247907479e-11,3.1829133482268786e-05
20,Seen,4.970366406336453e-11,3.4256973510059063e-05
20,Seen,7.487278413028194e-11,3.714895146302934e-05
20,Unseen,3.0776042888724846e-11,2.6164287960028105e-05
20,Unseen,6.823559155134158e-11,3.316585697354157e-05
20,Unseen,4.1153810806069073e-11,3.1519336341630444e-05
20,Unseen,4.5176312952415954e-11,3.081228691988175e-05
20,Unseen,4.050885919351854e-11,3.2068227799179895e-05
20,Unseen,5.178716257206414e-11,3.262096629062627e-05
20,Unseen,4.420456602069732e-11,3.042537979166813e-05
20,Unseen,4.8482269341533655e-11,3.1764669355089025e-05
20,Unseen,6.743801713270023e-11,3.765907421398697e-05
20,Seen,6.006153792014129e-11,3.396654923657026e-05
20,Unseen,4.449367892302331e-11,3.1432568183878426e-05
20,Seen,5.957084071706033e-11,3.577127310540256e-05
20,Seen,7.816972498963817e-11,4.174684236816022e-05
20,Seen,4.2103230277715227e-11,3.240268018656345e-05
20,Unseen,3.512525025124777e-11,2.6772630628680576e-05
20,Seen,3.4167644048200926e-11,2.8033389816030523e-05
20,Unseen,2.6770509954130898e-11,2.4403735077466442e-05
20,Unseen,4.596961912037297e-11,3.231892973675875e-05
20,Unseen,3.8553953119443975e-11,2.997198130736063e-05
20,Seen,3.978858953409855e-11,2.902642272253567e-05
20,Unseen,3.036400314348975e-11,2.6314101895692122e-05
20,Unseen,3.653319995430548e-11,2.8983399857034768e-05
20,Unseen,3.8777500928054266e-11,2.9601520759257236e-05
20,Seen,4.6846819921269154e-11,3.076563193519344e-05
20,Seen,5.777833070346604e-11,3.478636004558907e-05
20,Seen,3.312236485202573e-11,2.6608939061246833e-05
20,Seen,6.940198311029858e-11,3.858026933624954e-05
20,Seen,4.061993941803884e-11,2.85122173649554e-05
20,Seen,4.594725790476517e-11,3.145449652950525e-05
20,Seen,1.7403312210893612e-10,5.5132824541099576e-05
20,Unseen,2.024194866536223e-11,2.1584923289699204e-05
20,Seen,3.763188232763763e-11,2.7214193472867573e-05
20,Seen,1.5994503818586264e-11,1.932035336849383e-05
20,Unseen,1.3090867632922494e-10,5.117501870908427e-05
20,Seen,5.929437021507019e-11,3.067551197151122e-05
20,Seen,3.736251737598551e-11,2.7525309933081585e-05
20,Seen,2.1209046040962913e-11,2.317556223786096e-05
20,Unseen,3.833571994964074e-11,2.8240934665618774e-05
20,Seen,2.6474205372001682e-11,2.3080165910197946e-05
20,Seen,4.13666348093989e-11,3.144463512702407e-05
20,Seen,6.291382944498167e-10,5.53099871798927e-05
20,Seen,2.6323081726336773e-11,2.6371499315630277e-05
20,Unseen,2.909441639801905e-11,2.3410579231375664e-05
20,Seen,4.084202950384791e-11,2.8034401316767323e-05
20,Seen,4.9478604702378156e-11,3.0231962883524655e-05
20,Seen,2.951662317579675e-11,2.5876209615546516e-05
20,Seen,3.6640147632632925e-11,2.6945660332498483e-05
20,Seen,6.390749348517342e-10,4.7234844067199804e-05
20,Unseen,3.852260132077443e-11,2.5083437073379036e-05
20,Seen,3.597384360156779e-11,2.7217878346959836e-05
20,Unseen,2.8187961896988398e-11,2.350341989209217e-05
20,Unseen,3.119321918326487e-11,2.3758228836386216e-05
20,Seen,3.828945608576218e-11,3.111560161213078e-05
20,Seen,3.6730659712333374e-11,2.881424800545593e-05
20,Unseen,3.706729719596442e-11,2.8920082300969118e-05
20,Seen,6.93181388392314e-11,3.801163175065045e-05
20,Unseen,3.435661051341064e-11,2.8976056951163547e-05
20,Unseen,5.182644461202415e-11,3.389207836948146e-05
20,Seen,7.106382878147831e-11,3.746782323806923e-05
20,Unseen,4.195748211724507e-11,3.052805745692207e-05
20,Seen,4.6493073559114565e-11,3.2163763457967415e-05
20,Unseen,3.599614123650405e-11,2.7482301814199662e-05
20,Unseen,3.1579095115701756e-11,2.5314336865023837e-05
20,Unseen,3.756180543635127e-11,2.8861187277102382e-05
20,Unseen,3.2948024644262625e-11,2.6494405982810894e-05
20,Unseen,3.7836803704143854e-11,2.884967127306413e-05
20,Unseen,4.500411067854752e-11,3.19916145895851e-05
20,Seen,4.3047612821821394e-11,3.119774458466488e-05
20,Unseen,4.0779837211722535e-11,3.038826262904497e-05
20,Seen,7.660891835285412e-11,3.6780272602749425e-05
20,Seen,3.2501004654808033e-11,2.759453387033506e-05
20,Unseen,6.648097963438839e-11,3.056629007578036e-05
20,Unseen,3.672292532054626e-11,2.8724199918290206e-05
20,Unseen,3.121968060418004e-11,2.6047700389912767e-05
20,Seen,2.6780889473392084e-11,2.4992994246985852e-05
20,Unseen,3.145792872289191e-11,2.5486626685097272e-05
20,Seen,9.36755921538383e-11,3.895351055622972e-05
20,Unseen,4.0382738009848126e-11,3.188890153187259e-05
20,Seen,6.389457628714968e-11,3.561841711228543e-05
20,Unseen,3.772316650767124e-11,2.8879650127335964e-05
20,Unseen,6.756127474425231e-11,3.578341354849642e-05
20,Unseen,2.7031318870986063e-11,2.670003417232768e-05
20,Seen,3.7659382282375254e-11,2.8060579418375932e-05
20,Seen,4.824228418124401e-11,3.140700518990589e-05
20,Seen,3.7616597070174146e-10,5.524769194887444e-05
20,Seen,2.075160134104737e-10,4.2240154302962404e-05
20,Unseen,3.0170605062448076e-11,2.550902906275389e-05
20,Unseen,3.12154803640092e-11,2.6356548315441526e-05
20,Unseen,3.9507516383813926e-11,2.9154720434302234e-05
20,Unseen,4.871854229690637e-11,3.125233829005968e-05
20,Unseen,3.765689639280714e-11,2.925463334486677e-05
20,Unseen,3.4853835645034025e-11,2.9068848811963533e-05
20,Unseen,3.1055026366987175e-11,2.5967180545383288e-05
20,Seen,4.940449211135091e-11,3.270931528765233e-05
20,Unseen,6.777429547382206e-11,3.976696702578378e-05
20,Unseen,4.206068702320983e-11,3.1015410468364505e-05
20,Unseen,4.280235937985202e-11,3.035573256510109e-05
20,Seen,3.803240965084349e-11,2.9864770548048803e-05
20,Unseen,3.3952533887974663e-11,2.8572498483442238e-05
20,Seen,1.1436593137321177e-10,4.5977449018560605e-05
20,Seen,6.548421970597672e-11,4.0072328032028676e-05
20,Unseen,5.211913378881463e-11,3.62530310527711e-05
20,Seen,5.6619302611722886e-11,3.55758554374803e-05
20,Seen,3.0570355679595295e-11,2.661385300851466e-05
20,Seen,2.4960125611449274e-11,2.3396690528539477e-05
20,Seen,3.95314197128943e-11,2.9344298177518882e-05
20,Seen,6.580510186458108e-11,3.711618824610742e-05
20,Seen,3.34715800193002e-11,2.7673251299546396e-05
20,Unseen,4.0463384568558345e-11,3.1151401846096e-05
20,Seen,4.2404158293130255e-11,3.019775321527733e-05
20,Seen,5.000910003196115e-11,3.416930630850731e-05
20,Seen,5.919903286510669e-11,3.373143187393382e-05
20,Seen,3.514819957733964e-11,2.999476611796626e-05
20,Unseen,4.9632772336279575e-11,3.2633641687236114e-05
20,Seen,4.6135871193579685e-11,3.304759471991511e-05
20,Seen,4.6194185432616775e-11,3.00734877409533e-05
20,Seen,4.008161695254437e-11,2.9079098290905035e-05
20,Unseen,3.1618291781727896e-11,2.7426109918544886e-05
20,Seen,1.0407236734056758e-10,4.3140228091151276e-05
20,Seen,7.542619843673201e-11,4.001637853580364e-05
20,Seen,7.391905532059226e-11,3.708957719786171e-05
20,Seen,4.3591623768238625e-11,3.116691947229788e-05
20,Seen,5.4260793080247694e-11,3.4229007590766605e-05
20,Seen,4.042347808914254e-11,2.8782542482402955e-05
20,Seen,3.636411596881961e-11,2.9253322175238662e-05
20,Seen,3.1481060948954416e-11,2.7522079301841476e-05
20,Unseen,3.807111769421466e-11,2.9530546356500142e-05
20,Seen,4.076803474493956e-11,2.9025485560860343e-05
20,Seen,5.307180446430013e-11,3.404912443803636e-05
20,Seen,1.520231209825219e-10,4.6962401726924094e-05
20,Seen,5.381613945053512e-11,3.337050213384151e-05
20,Seen,4.9102272762463026e-11,3.246552348336183e-05
20,Seen,4.2663721553851536e-11,3.308169840006172e-05
20,Seen,4.782168349274841e-11,3.21792013759289e-05
20,Unseen,3.877178490478854e-11,2.8084514974173884e-05
20,Unseen,4.647770667953145e-11,3.15415157522417e-05
20,Seen,5.407742191030011e-11,3.299825694718514e-05
20,Seen,6.351206751435252e-11,3.7077611999081076e-05
20,Seen,6.037640241322408e-11,3.499203630343951e-05
20,Unseen,5.831046952708323e-11,3.631098276701628e-05
20,Unseen,3.663689912569197e-11,2.9272157649407418e-05
20,Seen,5.106535863021999e-11,3.514000170657811e-05
20,Unseen,1.7492568116352486e-10,4.5244844221830324e-05
20,Unseen,5.775020659373514e-11,3.5042772960014795e-05
20,Seen,4.843321578420262e-11,3.201542592474399e-05
20,Seen,7.580206525179743e-11,4.157168732735501e-05
20,Seen,9.142507629281164e-11,4.4216140556932506e-05
20,Unseen,4.2942636946189484e-11,3.1388844268064895e-05
20,Seen,6.767575919475105e-11,3.896929179937595e-05
20,Seen,5.437709743606304e-11,3.5871069661791156e-05
20,Unseen,9.223189614280575e-11,4.546181089314642e-05
20,Unseen,4.173325863131703e-11,2.9375826349342976e-05
20,Unseen,2.917271523960348e-11,2.608855769564965e-05
21,Unseen,4.403830529991595e-11,3.227899371049525e-05
21,Unseen,5.8187063103746006e-11,3.538492667389804e-05
21,Unseen,5.629298183094735e-11,3.547990041258297e-05
21,Seen,1.005000337527951e-10,4.0244911402612976e-05
21,Unseen,3.816375784627342e-11,2.926623342014052e-05
21,Unseen,3.930678948926321e-11,2.8653609663954837e-05
21,Unseen,4.474669759016606e-11,3.2114422653255796e-05
21,Seen,5.221892515726104e-11,3.269909991760904e-05
21,Seen,5.0753983772649485e-11,3.287566652435723e-05
21,Unseen,5.189455833554279e-11,3.5208486392913887e-05
21,Seen,6.918809144126084e-11,3.526664204893146e-05
21,Seen,5.664173929787593e-11,3.445552983476907e-05
21,Seen,1.025413324780889e-10,3.8815304883550826e-05
21,Unseen,7.035492761722712e-11,3.69461094870109e-05
21,Seen,4.656834235579687e-11,3.173092105571026e-05
21,Unseen,8.472928463388445e-11,4.030920507573118e-05
21,Seen,5.774458731773669e-11,3.423836001141584e-05
21,Seen,5.7390508664364634e-11,3.3781650257189796e-05
21,Seen,4.893179863499487e-11,3.265201690564341e-05
21,Seen,8.338276297905321e-11,3.814047679706194e-05
21,Seen,7.342341262065125e-11,3.6470798601303246e-05
21,Seen,4.966927767906339e-11,3.313431023091942e-05
21,Seen,6.850383556729928e-11,3.6490114001907155e-05
21,Seen,4.9920722995927684e-11,3.25197572247399e-05
21,Unseen,3.594384823451343e-11,2.869652789063341e-05
21,Unseen,5.3065761935494433e-11,3.1194950878239544e-05
21,Unseen,5.8373801931308e-11,3.407012427670892e-05
21,Seen,5.714773280167778e-11,3.406253087958758e-05
21,Seen,7.72015555123716e-11,3.850468854631002e-05
21,Unseen,6.00296307448275e-11,3.60687798559473e-05
21,Unseen,3.692989384964599e-11,2.8120894101393842e-05
21,Seen,6.096109308751923e-11,3.416065436658523e-05
21,Seen,5.799514794039182e-11,3.6761636956243096e-05
21,Seen,6.337277309147383e-11,3.8075352140539476e-05
21,Seen,4.9360128072205844e-11,3.3546005637743914e-05
21,Unseen,3.913359250003715e-11,2.9804529198356202e-05
21,Unseen,4.64707781956529e-11,3.1487159314989734e-05
21,Unseen,4.079877704175839e-11,2.9228733543073257e-05
21,Seen,4.1429102097563883e-11,3.118156614099967e-05
21,Seen,5.0128712393930535e-11,3.362375764044937e-05
21,Unseen,4.255223297046239e-11,2.9004626833607676e-05
21,Unseen,8.262257146157313e-11,3.7548175754171444e-05
21,Unseen,3.8021878694086464e-11,2.895034948448317e-05
21,Seen,7.281534683821305e-11,3.758706511257443e-05
21,Seen,5.721358156927504e-11,3.426613368029438e-05
21,Seen,4.396000561836233e-11,3.0876281292611295e-05
21,Unseen,4.2453942813854255e-11,2.9953793690310817e-05
21,Seen,7.384485460856737e-11,3.4979016113286187e-05
21,Seen,4.1692964683860965e-11,2.9715204888920235e-05
21,Unseen,3.547017017351769e-11,2.7589191996426207e-05
21,Unseen,3.0230930708806966e-11,2.7288258647489274e-05
21,Seen,4.478540151841217e-11,3.079151458369225e-05
21,Seen,3.778818628777949e-11,2.9652747499529868e-05
21,Seen,5.884457612677014e-11,3.286959151327492e-05
21,Unseen,3.7196699507860874e-11,2.7196080085020933e-05
21,Seen,3.638456167775003e-11,2.9480198975425402e-05
21,Seen,4.298013472452497e-11,2.845612893343599e-05
21,Unseen,3.6609852687189886e-11,2.9634047972257356e-05
21,Seen,6.428812993404399e-11,3.374213303433688e-05
21,Unseen,3.1568300355384374e-11,2.5941572496435635e-05
21,Unseen,3.0723540587517e-11,2.620422213013848e-05
21,Seen,5.5711283185126464e-11,3.303576549258264e-05
21,Seen,7.354339665006685e-11,3.639268295562624e-05
21,Unseen,7.710131349471643e-11,3.3921160507123024e-05
21,Seen,4.971368554385768e-11,3.066439962912835e-05
21,Seen,4.5431528034523225e-11,3.0082935304279424e-05
21,Unseen,3.637583183858349e-11,2.7034427126818434e-05
21,Unseen,4.5239433140314866e-11,2.964128805290831e-05
21,Seen,4.2150761764690734e-11,3.0831461825776416e-05
21,Seen,3.623847468750013e-11,2.789070330137527e-05
21,Unseen,4.348012980000219e-11,3.034240438581511e-05
21,Unseen,6.388055386935799e-11,3.792831682588491e-05
21,Seen,4.328366482746803e-11,3.0444204459631776e-05
21,Unseen,4.4953809686321595e-11,2.911719101027656e-05
21,Unseen,4.014053654109894e-11,2.900609661339238e-05
21,Seen,7.669292565018345e-11,3.766975360830019e-05
21,Unseen,1.1259636667640425e-10,4.288818755355169e-05
21,Unseen,5.521048054602285e-11,3.147094462238306e-05
21,Unseen,5.412440843671781e-11,3.2810269836120644e-05
21,Unseen,1.8105611190566028e-10,4.111633135709786e-05
21,Unseen,5.3770805683924606e-11,3.4193668914228705e-05
21,Seen,4.4994263582133536e-11,3.188777135122292e-05
21,Seen,5.95512377196311e-11,3.6812005412920965e-05
21,Seen,6.383550535906385e-11,3.5611459130111434e-05
21,Seen,5.621881046693903e-11,3.4375520853764255e-05
21,Seen,5.813056749327453e-11,3.544794871525445e-05
21,Unseen,6.237707654757596e-11,3.5283353320394833e-05
21,Unseen,5.4619264727409075e-11,3.4237244707030475e-05
21,Unseen,4.840547184730484e-11,3.309404278994186e-05
21,Seen,5.994811214870613e-11,3.6142560923932445e-05
21,Seen,7.931423771717715e-11,3.993928390663363e-05
21,Seen,4.188571313517777e-11,3.108515876152367e-05
21,Seen,5.7952054314230554e-11,3.543451918394175e-05
21,Seen,8.318557676734375e-11,3.9490232795868706e-05
21,Seen,8.565490530960116e-11,3.908801753147267e-05
21,Seen,4.854376306890351e-11,3.190979345083646e-05
21,Unseen,5.592515707472334e-11,3.424751605341439e-05
21,Unseen,5.7046551317868163e-11,3.3365019503381044e-05
